id,p_EF,p_INF,p_ADR,p_DI,p_Finding
919814279347560448,0.013250530697405338,0.01381296943873167,0.026993071660399437,0.02480490505695343,0.037791989743709564
912411983525367811,0.00905826035887003,0.012772444635629654,0.4819243848323822,0.18993394076824188,0.24099384248256683
911939184771952640,0.009135089814662933,0.02182014286518097,0.02638554759323597,0.1743171513080597,0.24163571000099182
906798655453241345,0.012708060443401337,0.014084522612392902,0.014982941560447216,0.037535689771175385,0.03497342765331268
905972389762215937,0.007498225662857294,0.013611843809485435,0.02745612896978855,0.08327363431453705,0.125676691532135
904369151657074688,0.013857553713023663,0.013994095847010612,0.016331231221556664,0.033383578062057495,0.02472987025976181
882645191911514113,0.22215579450130463,0.013562302105128765,0.004740792326629162,0.06995128840208054,0.018839439377188683
869222073322819584,0.012337809428572655,0.02703966200351715,0.5276122689247131,0.014537785202264786,0.14317265152931213
862037934790365184,0.013672041706740856,0.013134238310158253,0.014898243360221386,0.035308677703142166,0.03534705191850662
852610856265424896,0.01475986186414957,0.017097340896725655,0.02096005156636238,0.0212840773165226,0.031218664720654488
847847029908930561,0.029990047216415405,0.027987925335764885,0.01623016782104969,0.01596672460436821,0.018499935045838356
843071290894401538,0.018616417422890663,0.020525863394141197,0.017035381868481636,0.01862533763051033,0.029371794313192368
841895327972093952,0.017201673239469528,0.015033461153507233,0.019084805622696877,0.02168159931898117,0.03482130169868469
829761962879885313,0.005647162441164255,0.02989080734550953,0.5226836800575256,0.2226787507534027,0.1256609559059143
810168401075249152,0.015613623894751072,0.01657376065850258,0.02004140429198742,0.020867612212896347,0.033570487052202225
808709440128086018,0.013913031667470932,0.018219878897070885,0.014232564717531204,0.03116375207901001,0.032731350511312485
807689426214223872,0.013728432357311249,0.013189384713768959,0.02048647217452526,0.027186762541532516,0.03589737042784691
801027132138852353,0.01310244482010603,0.02268141880631447,0.021555902436375618,0.9399098753929138,0.22410786151885986
796664998282072065,0.009119115769863129,0.009430229663848877,0.026279699057340622,0.15597853064537048,0.1317935436964035
777836987382435840,0.011133011430501938,0.029278317466378212,0.01984347030520439,0.023602215573191643,0.026333557441830635
"7,75701E+17",0.00981307402253151,0.01409580372273922,0.012835422530770302,0.07135932892560959,0.0562199242413044
775200748971884544,0.022626347839832306,0.012107056565582752,0.005437609273940325,0.5580824613571167,0.029945241287350655
773864430610292736,0.016273818910121918,0.013291718438267708,0.028787165880203247,0.018759973347187042,0.043649543076753616
755554515034763265,0.04369388893246651,0.010565124452114105,0.01729729026556015,0.01790909841656685,0.02896011993288994
747391484589182976,0.39831528067588806,0.18513309955596924,0.010550797916948795,0.009699399583041668,0.016627106815576553
737667844029186048,0.0161582101136446,0.014803131110966206,0.013125020079314709,0.032963696867227554,0.02746473252773285
737667702295269376,0.015650274232029915,0.01901714690029621,0.01322423480451107,0.027457566931843758,0.027805674821138382
737316187508346880,0.012369941920042038,0.015065141022205353,0.017609380185604095,0.031874626874923706,0.03406568616628647
726887612074582016,0.02584625594317913,0.017498191446065903,0.014233996160328388,0.02057856135070324,0.02204497903585434
716503283939086336,0.012031223624944687,0.01587042585015297,0.014179922640323639,0.039686962962150574,0.023722486570477486
712347726290296832,0.028201621025800705,0.02205338329076767,0.024752186611294746,0.029203251004219055,0.09702808409929276
706947465447133184,0.01331415493041277,0.014323822222650051,0.020056867972016335,0.02594994381070137,0.03617198392748833
706942424115978245,0.012157388031482697,0.014641458168625832,0.021931657567620277,0.02870071679353714,0.04870913177728653
706939450287398912,0.01008987333625555,0.015031109564006329,0.04404372721910477,0.02610526606440544,0.08456926792860031
688809135828242432,0.010026280768215656,0.015122806653380394,0.03930922970175743,0.02692078985273838,0.05412200093269348
685337278802194432,0.013787037692964077,0.011937982402741909,0.013287503272294998,0.05005118250846863,0.025023426860570908
644781635775410176,0.020710241049528122,0.030628954991698265,0.7696731686592102,0.01699923910200596,0.0817604660987854
961873599735914497,0.012207488529384136,0.014167729765176773,0.021843411028385162,0.027645867317914963,0.040960051119327545
1181942693552893953,0.009012384340167046,0.012349458411335945,0.22852793335914612,0.0378074049949646,0.1666620373725891
1173938412568698882,0.018519166857004166,0.012411493808031082,0.026125416159629822,0.02131919004023075,0.04667360335588455
1170732986830131202,0.07613430172204971,0.05355190113186836,0.9623774290084839,0.05665970593690872,0.08642222732305527
1170412856770203649,0.01417612936347723,0.012693369761109352,0.021761495620012283,0.03215901926159859,0.05369167774915695
1170200766973452288,0.011849172413349152,0.019669020548462868,0.012207955121994019,0.040624089539051056,0.031327880918979645
1164937324075110402,0.013888409361243248,0.008971741423010826,0.07434632629156113,0.031402505934238434,0.06125509738922119
1160996102600110080,0.008679878897964954,0.01876089535653591,0.021859413012862206,0.037127211689949036,0.048344701528549194
1159423785801584641,0.013671454973518848,0.02451115846633911,0.07262220978736877,0.021771293133497238,0.19296710193157196
1155561531850936320,0.01761447824537754,0.014274101704359055,0.01816607639193535,0.022920435294508934,0.028361979871988297
1151855600776687617,0.03145748749375343,0.025265948846936226,0.8840470314025879,0.03115958161652088,0.1058342456817627
1147182440768839681,0.017623109742999077,0.00955396518111229,0.010713818483054638,0.14719735085964203,0.04909184202551842
1136210180256010240,0.01660938560962677,0.01947013847529888,0.6221650838851929,0.016440054401755333,0.13312138617038727
1134369746093297664,0.05036356300115585,0.017258459702134132,0.9206514954566956,0.051360491663217545,0.2087394744157791
1182095055198273536,0.01873767375946045,0.01818847842514515,0.010593099519610405,0.9496629238128662,0.06523124128580093
1182094860834263040,0.009265120141208172,0.030139818787574768,0.019303029403090477,0.023631501942873,0.03392578661441803
1180756953041182720,0.01674533262848854,0.014290167018771172,0.01868363842368126,0.812174379825592,0.28453317284584045
1177524089570963462,0.010354817844927311,0.07023860514163971,0.033264271914958954,0.015830103307962418,0.022346006706357002
1152446472153174017,0.018111109733581543,0.016499964520335197,0.011781517416238785,0.9459666609764099,0.06574630737304688
1150848524742995969,0.01973041333258152,0.015705043449997902,0.009861270897090435,0.9397118091583252,0.06123236194252968
1111600868439281665,0.009024824015796185,0.024981848895549774,0.0178828164935112,0.02900390513241291,0.03880432993173599
1111599316156719104,0.11357883363962173,0.12047825753688812,0.005816004239022732,0.9767532348632812,0.03913051262497902
1098615809918844928,0.02212197706103325,0.02219880186021328,0.014424039982259274,0.01719682104885578,0.027773912996053696
1097864656574656512,0.015171484090387821,0.02421882376074791,0.015996938571333885,0.019760534167289734,0.02697146125137806
1097577455148249088,0.02166873775422573,0.02616930566728115,0.008216684684157372,0.9519834518432617,0.06408919394016266
1097417642749685760,0.0987476110458374,0.023930208757519722,0.014304755255579948,0.9852772355079651,0.07805102318525314
1096142819507474435,0.016468282788991928,0.019078873097896576,0.0159536711871624,0.023573152720928192,0.023038219660520554
1093581106647953410,0.03530273586511612,0.017631491646170616,0.007726970594376326,0.030127109959721565,0.024813715368509293
1088045771893530625,0.01431966107338667,0.018601130694150925,0.013613003306090832,0.039303045719861984,0.04212161526083946
1067867093394165761,0.6555719375610352,0.011642026714980602,0.008244511671364307,0.9448385238647461,0.05098011717200279
1060957788988416000,0.009849878959357738,0.012662951834499836,0.01829495094716549,0.044296011328697205,0.04622712731361389
1007671642259054592,0.014123203232884407,0.015142521820962429,0.032208651304244995,0.8852292895317078,0.31132957339286804
985927963211452416,0.0681343525648117,0.035286158323287964,0.008755815215408802,0.9799205660820007,0.06469865888357162
973958922498400256,0.013752671889960766,0.018231773748993874,0.01214477326720953,0.03682085871696472,0.02547948807477951
964227924231622656,0.014074917882680893,0.014851176179945469,0.016144568100571632,0.9435269236564636,0.12339191883802414
963409671066472448,0.017350908368825912,0.025082044303417206,0.008836272172629833,0.04125262796878815,0.03705759719014168
933571477349240832,0.01073234248906374,0.011528224684298038,0.017819497734308243,0.057225774973630905,0.05505108833312988
927217524193812481,0.03668592497706413,0.9117953181266785,0.024328190833330154,0.031422022730112076,0.02482420764863491
910565200180342784,0.015930885449051857,0.08924218267202377,0.012524341233074665,0.9700186848640442,0.059452399611473083
830780259540811776,0.018852025270462036,0.01379697397351265,0.016591908410191536,0.02498147450387478,0.027582993730902672
829707312503861248,0.03138609603047371,0.018290450796484947,0.009985771961510181,0.025225063785910606,0.02059250697493553
829338704300933120,0.28773877024650574,0.014963115565478802,0.01740369386970997,0.015845131129026413,0.016666477546095848
812201308610564096,0.017199231311678886,0.010390299372375011,0.022796927019953728,0.07783851027488708,0.11459576338529587
780551015728812036,0.021500585600733757,0.023941684514284134,0.043251242488622665,0.676267147064209,0.5871108174324036
697000949320171520,0.6942310929298401,0.02311573550105095,0.011012614704668522,0.02344503067433834,0.018498504534363747
690436817028530176,0.023602159693837166,0.02728286013007164,0.04837712273001671,0.053507424890995026,0.32496577501296997
688061289428553728,0.014420873485505581,0.01655321568250656,0.013709946535527706,0.9409790635108948,0.11092609167098999
817687073197096961,0.009941593743860722,0.0386536531150341,0.03076334111392498,0.027359100058674812,0.11375755816698074
1118150262177390592,0.009074273519217968,0.011247921735048294,0.03462886065244675,0.05262624844908714,0.051000308245420456
1144221632040452096,0.017654938623309135,0.016113735735416412,0.01392755564302206,0.027209043502807617,0.023405591025948524
1092164917371768837,0.012527095153927803,0.012896315194666386,0.023859748616814613,0.05750942975282669,0.07448932528495789
1182745353092812800,0.015422169119119644,0.023199113085865974,0.020223848521709442,0.018390368670225143,0.026158522814512253
1182651992583430144,0.01211338397115469,0.023325134068727493,0.008918988518416882,0.22378720343112946,0.088724285364151
1180869927466622976,0.016362423077225685,0.016432277858257294,0.016445429995656013,0.023720432072877884,0.030797014012932777
1177620464040075264,0.026731163263320923,0.01692197099328041,0.01706068031489849,0.01669008657336235,0.02638973295688629
1177166244870610944,0.008380679413676262,0.015255145728588104,0.09942766278982162,0.8701499104499817,0.19851286709308624
1176834245823741952,0.009713607840240002,0.019963005557656288,0.024083951488137245,0.027247576043009758,0.03815830126404762
1158894656073162752,0.010146098211407661,0.008717596530914307,0.026162827387452126,0.24314574897289276,0.08251991122961044
1146710213321547776,0.008365606889128685,0.11006492376327515,0.3377351760864258,0.7449264526367188,0.12778940796852112
1144727962148900865,0.025142421945929527,0.03393205255270004,0.8987625241279602,0.32798251509666443,0.36491721868515015
1142051983928504320,0.03768495097756386,0.004938484635204077,0.01755460724234581,0.13473325967788696,0.04366607591509819
1141639178481995776,0.014269440434873104,0.011719251982867718,0.6772176623344421,0.11726918071508408,0.2759268283843994
1140002712819589121,0.8314663171768188,0.00419890321791172,0.32456228137016296,0.32750436663627625,0.13050322234630585
1112937388496601090,0.016185816377401352,0.022084925323724747,0.03635590150952339,0.016232086345553398,0.031234778463840485
1108350005755166721,0.8958107829093933,0.716147243976593,0.7866360545158386,0.7851392030715942,0.07568817585706711
1090923076232073216,0.6094960570335388,0.009230077266693115,0.12508471310138702,0.08393412828445435,0.042348410934209824
1079069044320423936,0.012034029699862003,0.014220093376934528,0.03722911328077316,0.031540218740701675,0.09097296744585037
1073336592977289221,0.010396352037787437,0.012993970885872841,0.5034886598587036,0.11273674666881561,0.2777455449104309
1052970384784576512,0.016449201852083206,0.014641251415014267,0.01770704798400402,0.9493778944015503,0.12139522284269333
1052284212101943297,0.01367258746176958,0.010064837522804737,0.02428363636136055,0.0330360010266304,0.03854747489094734
1042449049771827200,0.01224397961050272,0.011335654184222221,0.03835783153772354,0.08157716691493988,0.1511491984128952
1038786101459214336,0.008999418467283249,0.013116239570081234,0.3758789598941803,0.06059833988547325,0.11786200106143951
1012699596068249601,0.01656331680715084,0.026204945519566536,0.028480304405093193,0.014982574619352818,0.026182983070611954
1009071292685914112,0.01899208500981331,0.008484135381877422,0.08090121299028397,0.19473692774772644,0.35004469752311707
1007898147165822976,0.015938997268676758,0.012057015672326088,0.046831171959638596,0.020651837810873985,0.044544607400894165
987655710426238978,0.9615169167518616,0.01170736737549305,0.3314623236656189,0.09866024553775787,0.10328424721956253
986978138830852096,0.011620456352829933,0.013532117009162903,0.04226880148053169,0.021547265350818634,0.03980903699994087
929374724706185216,0.038346629589796066,0.01193144265562296,0.015541087836027145,0.01891620084643364,0.026912791654467583
922730020648386561,0.01893995888531208,0.01449910830706358,0.021618787199258804,0.02180623449385166,0.024229617789387703
916056569275699200,0.2137497216463089,0.016537852585315704,0.8330817222595215,0.177208811044693,0.18781012296676636
913692224977764352,0.03515007719397545,0.00315870251506567,0.03590725362300873,0.4025644063949585,0.10021181404590607
912311869234384898,0.09006225317716599,0.014256206341087818,0.031155062839388847,0.026444360613822937,0.029098691418766975
890768307296632832,0.014677156694233418,0.011904260143637657,0.016113998368382454,0.03451242297887802,0.03849310427904129
873160960994836481,0.014506625011563301,0.005705966614186764,0.13160693645477295,0.12143939733505249,0.15980012714862823
827801464152195072,0.9369677901268005,0.017900604754686356,0.05752028152346611,0.9623724222183228,0.07812444865703583
1139485137954099201,0.011600363999605179,0.16743408143520355,0.011827056296169758,0.023648660629987717,0.02163522318005562
1112674752278069250,0.020680008456110954,0.019971823319792747,0.012554333545267582,0.022870922461152077,0.020482927560806274
1037920631419883520,0.014783010818064213,0.016970785334706306,0.043544918298721313,0.016702378168702126,0.058218490332365036
914979261454352384,0.012056971900165081,0.015302803367376328,0.021992379799485207,0.02761274017393589,0.03793717920780182
781134110580277248,0.01184276957064867,0.016706105321645737,0.06888439506292343,0.030376950278878212,0.1238764226436615
745223439150002177,0.01377112977206707,0.014094974845647812,0.0173188466578722,0.0352141410112381,0.029546506702899933
738715410963402753,0.013064572587609291,0.026603279635310173,0.03207957744598389,0.03005346655845642,0.11026861518621445
727686686960848896,0.016629671677947044,0.017169425264000893,0.09612638503313065,0.03615090250968933,0.17947955429553986
1121145797440098312,0.010858430527150631,0.03346427157521248,0.07892812043428421,0.9642271995544434,0.179043710231781
1067018111776215040,0.01876518875360489,0.01612836867570877,0.013720203191041946,0.026682104915380478,0.02344205603003502
1181178139675938817,0.19036732614040375,0.0523989275097847,0.9760074019432068,0.3702663779258728,0.20406393706798553
1178338251586899974,0.5729755759239197,0.9747334718704224,0.13143005967140198,0.8840426206588745,0.07962240278720856
1158244976498749446,0.18291237950325012,0.556652843952179,0.4338326156139374,0.9611733555793762,0.09525346755981445
1143923471967301632,0.03382004052400589,0.009904233738780022,0.01694532483816147,0.021920248866081238,0.036056436598300934
1076784453387673600,0.008474018424749374,0.02328137308359146,0.20098936557769775,0.02256746031343937,0.11038866639137268
1066501708791070726,0.2590460181236267,0.01793428510427475,0.006622833199799061,0.9598908424377441,0.05662073194980621
894625234304864257,0.02308281697332859,0.5166003704071045,0.00754408398643136,0.03268153592944145,0.020301619544625282
819870702513885184,0.014855070039629936,0.014339632354676723,0.025421682745218277,0.020700592547655106,0.03515632078051567
705405748159881217,0.02725125662982464,0.06333090364933014,0.8943600654602051,0.029433514922857285,0.07620348036289215
690876747844313088,0.01757805235683918,0.008587166666984558,0.06976290792226791,0.02448379434645176,0.07298591732978821
1182584420966027265,0.02526669390499592,0.04114874079823494,0.6597279906272888,0.011848201043903828,0.05786612629890442
1180533522555125762,0.015613125637173653,0.017235733568668365,0.02065766230225563,0.01935269869863987,0.03044932521879673
1110533865817411585,0.0073537202551960945,0.022402798756957054,0.3696354031562805,0.6945329904556274,0.37954774498939514
1095954419835961344,0.0517079159617424,0.021516460925340652,0.01193272415548563,0.014207003638148308,0.028712650761008263
1091027748750016512,0.013103513047099113,0.015786288306117058,0.02846631594002247,0.04407291114330292,0.1477537602186203
1014200806827012098,0.012787237763404846,0.02225586213171482,0.10277144610881805,0.9535872936248779,0.27544426918029785
1007272839815290881,0.5748342871665955,0.007319953758269548,0.040847133845090866,0.9522815346717834,0.19245553016662598
943752003909570562,0.05345616862177849,0.015034860000014305,0.009305777959525585,0.9591235518455505,0.043348394334316254
941979968032198656,0.016170121729373932,0.01316237635910511,0.021117081865668297,0.024226242676377296,0.030649015679955482
847395587133657092,0.01374237984418869,0.014689700677990913,0.019011827185750008,0.025402335450053215,0.04565104842185974
827224257671360512,0.02380315214395523,0.01896628923714161,0.01357306819409132,0.020334333181381226,0.024401329457759857
805417551811477504,0.014019384048879147,0.013168727047741413,0.01782996580004692,0.9145283102989197,0.1300562471151352
701830814712074240,0.012393930926918983,0.01257964689284563,0.02142941579222679,0.034033793956041336,0.0385596826672554
1164834654018404352,0.08175601065158844,0.07374843209981918,0.973157525062561,0.16011856496334076,0.12572424113750458
1181276695292239873,0.01729956828057766,0.018946342170238495,0.025930438190698624,0.025852134451270103,0.07819680124521255
1180900550499586048,0.017187684774398804,0.021314246580004692,0.017252491787075996,0.020502828061580658,0.023046554997563362
1179676307334090752,0.13026128709316254,0.015078980475664139,0.018193967640399933,0.9787396192550659,0.07216945290565491
1173294095067951104,0.012409278191626072,0.013556664809584618,0.10131978988647461,0.018639326095581055,0.12821398675441742
1143758149205319681,0.016548877581954002,0.01256626844406128,0.022967658936977386,0.023303702473640442,0.0303585696965456
1136296699331325952,0.025273963809013367,0.0164581760764122,0.015220494009554386,0.019620509818196297,0.022224273532629013
1135643578439557120,0.009942767210304737,0.13985414803028107,0.02098895236849785,0.020815687254071236,0.033718932420015335
1129751481928867843,0.016623714938759804,0.01274594385176897,0.016160937026143074,0.028989022597670555,0.03631829097867012
1129306309218787329,0.015762655064463615,0.016586145386099815,0.018265053629875183,0.02329551987349987,0.03514210507273674
1116595177865408519,0.030778096988797188,0.0210335124284029,0.011500573717057705,0.021574223414063454,0.03420007973909378
1106903720988688384,0.03328404203057289,0.02211461402475834,0.011906050145626068,0.017963752150535583,0.01794058457016945
1098525116684779523,0.03908088058233261,0.026957865804433823,0.9251632690429688,0.051239777356386185,0.10267490893602371
1080385232388411392,0.01453355047851801,0.014310329221189022,0.014276430010795593,0.0417611226439476,0.04265604168176651
1072169744608968706,0.035445138812065125,0.016637198626995087,0.8686901330947876,0.028011122718453407,0.1414255052804947
1024607713362366464,0.018044276162981987,0.013198628090322018,0.0253779087215662,0.023273782804608345,0.030867837369441986
1006868317410390017,0.011193104088306427,0.015359614044427872,0.03640679642558098,0.024012919515371323,0.05134641379117966
1001449265334571009,0.011924294754862785,0.015829263255000114,0.01113643404096365,0.061285555362701416,0.03333209827542305
969028544243224576,0.012907162308692932,0.02370918169617653,0.06570427864789963,0.024683760479092598,0.14845173060894012
964055931708461056,0.01381316501647234,0.010346777737140656,0.030193043872714043,0.028854820877313614,0.05774339288473129
943875587969617920,0.01622171886265278,0.01416097767651081,0.022608395665884018,0.021380573511123657,0.03725261241197586
895724297402101760,0.012142444029450417,0.01967513933777809,0.04068395122885704,0.023129722103476524,0.03997451812028885
836908321391140865,0.7710761427879333,0.023613862693309784,0.018906427547335625,0.01722516305744648,0.019827790558338165
802516904623665152,0.15801160037517548,0.002910907380282879,0.07131510227918625,0.7762796878814697,0.11394034326076508
773909878150729728,0.02115311101078987,0.01634836196899414,0.009913304820656776,0.9352778196334839,0.061435360461473465
719967941115166720,0.014643820002675056,0.01819681003689766,0.023572202771902084,0.018612833693623543,0.037197474390268326
689903092838567937,0.012243898585438728,0.021406328305602074,0.021243618801236153,0.02227841131389141,0.04112422093749046
648959246944587776,0.017504382878541946,0.012635772116482258,0.022503860294818878,0.02155257761478424,0.03739972785115242
961334187906289665,0.017317144200205803,0.09322543442249298,0.016502633690834045,0.9784314036369324,0.12039119750261307
1181692094311813120,0.01545584574341774,0.029853632673621178,0.013878343626856804,0.02152359113097191,0.023376556113362312
1181684834277703681,0.03626851737499237,0.029765086248517036,0.016062989830970764,0.02098418027162552,0.07811912894248962
1181681811744808962,0.014941265806555748,0.018803296610713005,0.03116980381309986,0.03392540290951729,0.1279250532388687
1180205366614863872,0.013541648164391518,0.03214382380247116,0.06793350726366043,0.02273763157427311,0.19463203847408295
1180205357722931203,0.017493249848484993,0.012074824422597885,0.029998501762747765,0.13650256395339966,0.22150975465774536
1179157685540982785,0.019310809671878815,0.011555981822311878,0.03422222286462784,0.9336760640144348,0.2596076428890228
1143969836269285376,0.012021348811686039,0.015979960560798645,0.039792608469724655,0.019338315352797508,0.049948226660490036
1132217057758580736,0.05542152747511864,0.02240757830440998,0.9357522130012512,0.07623414695262909,0.3293640911579132
1128193759630512128,0.0189860500395298,0.028898494318127632,0.029697904363274574,0.02069462463259697,0.09197741746902466
984810756616151041,0.020349517464637756,0.014325592666864395,0.03602728992700577,0.017547914758324623,0.048254482448101044
943356885079642112,0.023469360545277596,0.042444635182619095,0.07820974290370941,0.10460226237773895,0.5538856983184814
808667586674180096,0.02073482982814312,0.062129031866788864,0.011298179626464844,0.015155085362493992,0.022823592647910118
1166604526360702977,0.016212420538067818,0.006098105572164059,0.02947895973920822,0.11652357876300812,0.08146589994430542
1140616767569584128,0.0110158771276474,0.015852829441428185,0.021029064431786537,0.036067087203264236,0.06764047592878342
1131632024001875968,0.03712581470608711,0.011552790179848671,0.027613714337348938,0.015217463485896587,0.04106684401631355
1129089038789554176,0.01762663573026657,0.024943923577666283,0.042680881917476654,0.23087701201438904,0.47523000836372375
1128998538120171520,0.013127540238201618,0.04282211512327194,0.022153394296765327,0.6459221839904785,0.3636760115623474
1147225696474939392,0.013436133973300457,0.014024743810296059,0.030059851706027985,0.021867943927645683,0.05341015383601189
1146403515197198338,0.014621350914239883,0.020054496824741364,0.017525002360343933,0.02457229234278202,0.03230392932891846
1018520351209414656,0.051361434161663055,0.01573905348777771,0.010065763257443905,0.13153956830501556,0.08494943380355835
1180420578576146432,0.010471363551914692,0.016700154170393944,0.028292471542954445,0.038238197565078735,0.08527012914419174
1103144159160999936,0.016093358397483826,0.014284256845712662,0.01496114768087864,0.944714367389679,0.12625449895858765
1118944470949617664,0.04107748717069626,0.026156051084399223,0.0066588749177753925,0.9492152333259583,0.032165706157684326
1101153512766009345,0.027395127341151237,0.016534486785531044,0.009648188948631287,0.9460378885269165,0.04649839550256729
1100487071486091265,0.012385038658976555,0.014554457738995552,0.011595137417316437,0.9122106432914734,0.07749076187610626
1098473023760347136,0.019569549709558487,0.007628801744431257,0.05791308358311653,0.07944374531507492,0.1319846361875534
1084854010270703616,0.07314004749059677,0.02318299561738968,0.007645005360245705,0.02202148549258709,0.014539460651576519
972768931315376128,0.04021826386451721,0.010590746067464352,0.010516544803977013,0.9402425289154053,0.05394306406378746
858333893031849984,0.014165126718580723,0.023243555799126625,0.014115570113062859,0.02574567124247551,0.026348527520895004
830384385094463488,0.02206292748451233,0.018232742324471474,0.009277252480387688,0.9486486911773682,0.05286554992198944
703586734236409856,0.012328561395406723,0.050351981073617935,0.010277285240590572,0.028954407200217247,0.03341101482510567
694926612295479298,0.016353875398635864,0.015279325656592846,0.014472071081399918,0.02895519696176052,0.026228932663798332
694457238421966848,0.011068020947277546,0.018058309331536293,0.0104629872366786,0.17595559358596802,0.09423977136611938
1177931116151480320,0.011944591999053955,0.018485425040125847,0.01790539175271988,0.028672175481915474,0.04712532460689545
1107700306861834240,0.01016200426965952,0.02204418182373047,0.032526057213544846,0.05801874399185181,0.2055833786725998
1042008149933391878,0.00822074618190527,0.023610344156622887,0.017230354249477386,0.03506453335285187,0.03611068055033684
905218546363490304,0.09349475055932999,0.010713784024119377,0.008560475893318653,0.9544751048088074,0.05976282060146332
868347086525394945,0.022789135575294495,0.015114649198949337,0.020417623221874237,0.02049056626856327,0.02245553955435753
1040166775588048896,0.011449231766164303,0.4446658194065094,0.02602865733206272,0.015046663582324982,0.024734649807214737
1182571536810688512,0.021547453477978706,0.011039846576750278,0.02570229023694992,0.021689562126994133,0.03146795928478241
1182038489166168065,0.0186759065836668,0.016951410099864006,0.015180699527263641,0.024515114724636078,0.02349439449608326
1181661633770340353,0.6431065201759338,0.014535646885633469,0.018270431086421013,0.01701004058122635,0.02087238058447838
1179044058263629824,0.8757745027542114,0.015916576609015465,0.00982407946139574,0.8818103671073914,0.03007361851632595
1178652087732903936,0.018142860382795334,0.015441078692674637,0.018046870827674866,0.023900268599390984,0.02348918281495571
1174290139549446145,0.01653694547712803,0.05887029320001602,0.027061687782406807,0.9756404161453247,0.08340500295162201
1172956256660852739,0.0330202691257,0.0347667895257473,0.013080229982733727,0.015071820467710495,0.016776276752352715
1171020086515130368,0.015284794382750988,0.020026352256536484,0.4051212668418884,0.03494005650281906,0.42500433325767517
1170372836424331265,0.013766453601419926,0.02180696837604046,0.0313304141163826,0.014896473847329617,0.030118903145194054
1168227123460542471,0.009760629385709763,0.010109403170645237,0.0826340988278389,0.04894842207431793,0.10104057937860489
748187005662662656,0.012542929500341415,0.009533361531794071,0.023135025054216385,0.04257375746965408,0.04321756213903427
957841753503125506,0.006852286867797375,0.03896713629364967,0.03400331735610962,0.06028648093342781,0.11692237854003906
834532497375559680,0.01212943997234106,0.01119566336274147,0.02091648057103157,0.036468181759119034,0.03690152242779732
677129683687890944,0.012106616981327534,0.012310946360230446,0.019922222942113876,0.03925931826233864,0.057213928550481796
1182201562711629825,0.04338907077908516,0.8779382705688477,0.35682347416877747,0.9647690653800964,0.18151973187923431
1181851389653327872,0.9526233673095703,0.031863439828157425,0.7761671543121338,0.8447941541671753,0.1821211278438568
1180519955336486913,0.015268088318407536,0.017411882057785988,0.020889662206172943,0.021311068907380104,0.02872612327337265
1179052476194021377,0.2177511304616928,0.010242132470011711,0.009708077646791935,0.9658417701721191,0.06304012984037399
1178101940712017920,0.1776062399148941,0.04470066726207733,0.004355131182819605,0.04385102540254593,0.014546552672982216
1178080499186700288,0.05099138990044594,0.6426990032196045,0.07026354968547821,0.9798080325126648,0.06478869169950485
1174791729540739072,0.023042242974042892,0.019885126501321793,0.016789723187685013,0.016738714650273323,0.02533000335097313
1174114586271858696,0.13414698839187622,0.005931595340371132,0.15026795864105225,0.029078269377350807,0.08662529289722443
1153830424088465408,0.28422677516937256,0.08569909632205963,0.9338592290878296,0.6506935954093933,0.12135453522205353
1149983717605224448,0.016249211505055428,0.013365977443754673,0.017922859638929367,0.027894478291273117,0.03888193517923355
1146449802785435649,0.012440276332199574,0.01104910671710968,0.022446978837251663,0.035962462425231934,0.03564474731683731
1144508632379330560,0.009033058770000935,0.02526444010436535,0.03774276375770569,0.933766782283783,0.2676297128200531
1136304077921562626,0.015882277861237526,0.02408021315932274,0.3709805905818939,0.9247006773948669,0.24387654662132263
1134931441220018177,0.5859300494194031,0.006753088906407356,0.14053253829479218,0.01985577866435051,0.043521251529455185
1129472790497828864,0.015935327857732773,0.014868376776576042,0.020370999351143837,0.024758076295256615,0.043584659695625305
1125275890559143936,0.00988285057246685,0.023693112656474113,0.02273402363061905,0.028554273769259453,0.05735103413462639
1118028516640030720,0.11333457380533218,0.007981158792972565,0.016187116503715515,0.01890379749238491,0.025263329967856407
1108079638327250944,0.010981027036905289,0.03245189040899277,0.7433668971061707,0.0463951975107193,0.12719178199768066
1085453041921335296,0.031995706260204315,0.0359240397810936,0.8932160139083862,0.029678357765078545,0.07378742843866348
1085220069330874369,0.01155573595315218,0.016819819808006287,0.022544296458363533,0.0959966629743576,0.18290086090564728
1083178370098253825,0.02253783494234085,0.04920187592506409,0.8630502820014954,0.02395167201757431,0.0766952857375145
1076225326911492098,0.02192666381597519,0.02269471064209938,0.3262527585029602,0.9329187870025635,0.20019036531448364
1072556554413588480,0.008452829904854298,0.1342821717262268,0.026979811489582062,0.015270238742232323,0.035297442227602005
1066977157358870528,0.02290678769350052,0.04473874345421791,0.8475964665412903,0.019853239879012108,0.07939843833446503
1062256846780686336,0.012058238498866558,0.011068788357079029,0.022705072537064552,0.035769641399383545,0.03344905748963356
1056321739221798913,0.01141294650733471,0.039689015597105026,0.3596676290035248,0.37805819511413574,0.676568329334259
1041342848073785344,0.015483617782592773,0.0685906633734703,0.014153904281556606,0.016158415004611015,0.019049296155571938
1023495563118108672,0.01198033057153225,0.0245111882686615,0.016571303829550743,0.02723480388522148,0.04310448467731476
